img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/6643842ccc.jpg,World Soccer Winning Eleven 9,PS2,Sports,Konami,Konami Computer Entertainment Tokyo,8.9,4.06,0.12,0.9,2.26,0.77,2006-02-07,
/games/boxart/full_7383120AmericaFrontccc.jpg,Forza Motorsport 2,X360,Racing,Microsoft Game Studios,Turn 10 Studios,9.1,4.05,2.35,0.03,1.27,0.41,2007-05-29,
/games/boxart/full_3964599AmericaFrontccc.jpg,Namco Museum Vol.3,PS,Misc,Namco,Namco,,4.05,2.28,0.16,1.55,0.06,1997-01-31,
/games/boxart/full_8749429AmericaFrontccc.jpg,Tekken Tag Tournament,PS2,Fighting,Namco,Namco,8.7,4.05,1.68,0.51,1.51,0.35,2000-10-25,
/games/boxart/full_8108598AmericaFrontccc.jpg,Fallout 3,PS3,Role-Playing,Bethesda Softworks,Bethesda Game Studios,8.8,4,2.18,0.07,1.15,0.61,2008-10-28,
/games/boxart/full_the-elder-scrolls-v-skyrim_498AmericaFront.jpg,The Elder Scrolls V: Skyrim,PC,Role-Playing,Bethesda Softworks,Bethesda Game Studios,9.2,3.99,1.18,,2.25,0.56,2011-11-11,2018-04-01
/games/boxart/full_6414423AmericaFrontccc.jpg,NBA 2K16,PS4,Sports,2K Sports,Visual Concepts,8.7,3.98,2.56,0.05,0.66,0.71,2015-09-29,2018-03-28
/games/boxart/full_8817548AmericaFrontccc.jpg,Namco Museum: 50th Anniversary,PS2,Misc,Namco,Digital Eclipse,,3.98,2.08,,1.35,0.54,2005-08-30,
/games/boxart/full_2414906AmericaFrontccc.jpg,Far Cry 5,PS4,Action,Ubisoft,Ubisoft,7.9,3.95,1.44,0.15,1.73,0.62,2018-03-27,2018-02-28
/games/boxart/full_8649362AmericaFrontccc.jpg,Battlefield 4,PS4,Shooter,Electronic Arts,EA DICE,8.3,3.94,1.4,0.19,1.74,0.62,2013-11-15,2018-01-09
/games/boxart/full_270231AmericaFrontccc.jpg,Assassin's Creed IV: Black Flag,PS3,Action-Adventure,Ubisoft,Ubisoft Montreal,8.7,3.94,1.34,0.13,1.86,0.62,2013-10-29,2018-03-14
/games/boxart/1571136ccc.jpg,Tony Hawk's Underground,PS2,Sports,Activision,Neversoft Entertainment,8.7,3.9,2.29,0.01,1.17,0.42,2003-10-27,
/games/boxart/full_9266644AmericaFrontccc.jpg,Just Dance 2014,Wii,Music,Ubisoft,Ubisoft Paris,7.4,3.89,1.91,,1.66,0.33,2013-10-08,2018-03-08
/games/boxart/full_sports-champions_6AmericaFront.png,Sports Champions,PS3,Sports,Sony Computer Entertainment,SCE San Diego Studio,7.6,3.88,2.15,0.1,1.13,0.5,2010-09-17,
/games/boxart/3345744ccc.jpg,World Soccer Winning Eleven 8 International,PS2,Sports,Konami,Konami Computer Entertainment Tokyo,9.3,3.85,0.16,1.12,1.89,0.68,2005-02-01,
/games/boxart/1479790ccc.jpg,Namco Museum Vol.1,PS,Misc,Namco,Namco,,3.84,2.12,0.22,1.44,0.06,1996-07-31,
/games/boxart/full_9630014AmericaFrontccc.jpg,LEGO Indiana Jones: The Original Adventures,X360,Adventure,LucasArts,Traveller's Tales,7.5,3.76,2.4,,1.01,0.36,2008-06-03,
/games/boxart/6609872ccc.jpg,The Sims: Unleashed,PC,Simulation,Electronic Arts,Maxis,7.3,3.76,2.03,,1.56,0.17,2002-09-23,
/games/boxart/full_9727386AmericaFrontccc.jpg,Ratchet & Clank: Size Matters,PSP,Platform,Sony Computer Entertainment,High Impact Games,8.5,3.75,1.4,0.1,1.4,0.86,2007-02-13,
/games/boxart/full_9060196AmericaFrontccc.jpg,FIFA 17,XOne,Sports,Electronic Arts,EA Canada,8.8,3.71,1.04,,2.4,0.27,2016-09-27,2018-03-28
/games/boxart/3316569ccc.gif,FIFA Soccer 2005,PS2,Sports,EA Sports,EA Canada,8.4,3.7,0.58,0.04,2.48,0.59,2004-10-12,
/games/boxart/8945880ccc.jpg,Tony Hawk's Pro Skater 4,PS2,Sports,Activision,Neversoft Entertainment,9.6,3.67,2.13,0.01,1.18,0.35,2002-10-23,
/games/boxart/full_8603668AmericaFrontccc.jpg,MySims,DS,Simulation,Electronic Arts,EA Redwood Shores,6.7,3.66,1.58,0.08,1.6,0.4,2007-09-18,
/games/boxart/full_8576972AmericaFrontccc.jpg,Midnight Club 3: DUB Edition,PSP,Racing,Rockstar Games,Rockstar Leeds,7.2,3.66,1.65,,1.22,0.79,2005-06-27,
/games/boxart/full_7967734AmericaFrontccc.jpg,SOCOM: U.S. Navy SEALs,PS2,Shooter,Sony Computer Entertainment,Zipper Interactive,8,3.65,2.53,0.06,0.81,0.24,2002-08-27,
/games/boxart/full_5853156AmericaFrontccc.jpg,Battlefield 4,PS3,Shooter,Electronic Arts,EA DICE,8.7,3.64,1.31,0.27,1.5,0.55,2013-10-29,2018-01-04
/games/boxart/full_971930AmericaFrontccc.jpg,Jak and Daxter: The Precursor Legacy,PS2,Platform,Sony Computer Entertainment,Naughty Dog,9,3.64,2.08,0.15,1.09,0.33,2001-12-04,
/games/boxart/560317ccc.jpg,Pro Evolution Soccer 2008,PS2,Sports,Konami,Konami,8.2,3.63,0.05,0.64,0,2.93,2008-03-11,
/games/boxart/full_3447697AmericaFrontccc.jpg,FIFA Soccer 10,PS3,Sports,EA Sports,EA Canada,9,3.63,0.6,0.05,2.46,0.52,2009-10-20,
/games/boxart/full_7273841AmericaFrontccc.jpg,Guitar Hero: World Tour,Wii,Misc,Activision,Vicarious Visions,8.4,3.62,2.32,,0.96,0.34,2008-10-26,
/games/boxart/7470279ccc.jpg,The Simpsons: Road Rage,PS2,Racing,Electronic Arts,Radical Entertainment,6.1,3.61,2.02,,1.17,0.42,2001-11-24,
/games/boxart/8508334ccc.jpg,Star Wars Battlefront,PS2,Shooter,LucasArts,Pandemic Studios,8.1,3.61,1.93,0.03,1.22,0.44,2004-09-20,
/games/boxart/full_doom-ii_72AmericaFront.jpg,Doom II,PC,Shooter,GT Interactive,id Software,9.3,3.61,2.05,,1.4,0.16,1994-09-30,
/games/boxart/full_7518379AmericaFrontccc.jpg,Assassin's Creed Syndicate,PS4,Action,Ubisoft,Ubisoft Quebec,8.6,3.6,0.9,0.08,2.06,0.55,2015-10-23,2018-05-04
/games/boxart/6381124ccc.gif,Star Wars Battlefront II,PS2,Shooter,LucasArts,Pandemic Studios,8.5,3.59,2.18,0.03,1.02,0.37,2005-11-01,
/games/boxart/full_8320518AmericaFrontccc.jpg,Assassin's Creed: Unity,XOne,Action,Ubisoft,Ubisoft Montreal,,3.58,2.34,0,0.9,0.34,2014-11-11,2018-05-04
/games/boxart/1857498ccc.jpg,WWF SmackDown!,PS,Fighting,THQ,Yuke's,,3.58,2.01,0.06,1.35,0.16,2000-03-01,
/games/boxart/full_2185806AmericaFrontccc.jpg,Cooking Mama 2: Dinner With Friends,DS,Simulation,Majesco,Office Create,6.9,3.58,1.6,0.1,1.49,0.39,2007-11-13,
/games/boxart/9254920ccc.jpg,The Getaway,PS2,Action,Sony Computer Entertainment,Team Soho,7.7,3.54,1.23,0.05,1.77,0.49,2003-01-19,
/games/boxart/4532529ccc.jpg,Tomb Raider III: Adventures of Lara Croft,PS,Adventure,Eidos Interactive,Core Design Ltd.,8.2,3.54,1.66,0.12,1.58,0.18,1998-11-21,
/games/boxart/full_1027141AmericaFrontccc.jpg,Grand Theft Auto: Liberty City Stories,PS2,Action,Rockstar Games,Rockstar Leeds,8.3,3.54,1.56,0.07,1.4,0.5,2006-06-06,
/games/boxart/full_162643AmericaFrontccc.jpg,Battlefield 4,X360,Shooter,Electronic Arts,EA DICE,8.7,3.54,2.16,0.02,1.05,0.32,2013-10-29,2018-01-04
/games/boxart/full_1668550AmericaFrontccc.jpg,Batman: Arkham Asylum,X360,Action,Eidos Interactive,Rocksteady Studios,9.1,3.54,2.24,0.02,0.95,0.33,2009-08-25,
/games/boxart/full_2466064AmericaFrontccc.jpg,Resident Evil 5,X360,Action,Capcom,Capcom,8.6,3.53,2.13,0.12,0.93,0.34,2009-03-13,
/games/boxart/full_assassins-creed-brotherhood_1AmericaFront.jpg,Assassin's Creed: Brotherhood,X360,Action,Ubisoft,Ubisoft Montreal,9.1,3.53,2.87,0.03,0.39,0.25,2010-11-16,
/games/boxart/full_6469736AmericaFrontccc.jpg,LEGO Star Wars: The Video Game,PS2,Action,Eidos Interactive,Traveller's Tales,7.9,3.53,1.98,0.01,1.14,0.41,2005-04-02,
/games/boxart/3115195ccc.jpg,James Bond 007: Agent Under Fire,PS2,Shooter,Electronic Arts,EA Redwood Shores,,3.53,1.9,0.1,1.13,0.41,2001-11-13,
/games/boxart/810014ccc.jpg,Rugrats in Paris: The Movie,PS,Action,THQ,Avalanche Software,,3.52,1.96,,1.33,0.23,2000-10-29,
/games/boxart/full_fifa-soccer-11_8AmericaFront.jpg,FIFA Soccer 11,X360,Sports,EA Sports,EA Canada,8.7,3.52,0.71,0.02,2.39,0.4,2010-09-28,
/games/boxart/full_1333599AmericaFrontccc.jpg,NBA 2K17,PS4,Sports,2K Sports,Visual Concepts,9,3.52,2.28,0.03,0.59,0.63,2016-09-16,2018-03-28
/games/boxart/full_9891732AmericaFrontccc.jpg,Mortal Kombat X,PS4,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,,3.49,1.94,,0.94,0.61,2015-04-14,2018-01-04
/games/boxart/6928045ccc.jpg,FIFA Soccer 2004,PS2,Sports,EA Sports,EA Canada,8,3.49,0.59,0.04,2.36,0.51,2003-11-04,
/games/boxart/full_4641934AmericaFrontccc.jpg,Borderlands,X360,Shooter,2K Games,Gearbox Software,8.3,3.48,2.43,0.03,0.72,0.3,2009-10-20,
/games/boxart/full_2180575AmericaFrontccc.jpg,Battlefield: Bad Company 2,X360,Shooter,Electronic Arts,EA Digital Illusions CE,9,3.48,2.11,0.04,1.01,0.33,2010-03-02,
/games/boxart/full_3513275AmericaFrontccc.jpg,Mario & Sonic at the Olympic Winter Games,DS,Sports,Sega,Sega,7.6,3.47,1.21,0.27,1.63,0.37,2009-10-13,
/games/boxart/full_4418677AmericaFrontccc.jpg,Guitar Hero: On Tour,DS,Misc,Activision,Vicarious Visions,7.1,3.46,2.1,0.01,1.01,0.35,2008-06-22,
/games/boxart/full_9587449AmericaFrontccc.jpg,Tekken 4,PS2,Fighting,Namco,Namco,7.9,3.44,1.55,0.33,1.27,0.29,2002-09-23,
/games/boxart/full_5558637AmericaFrontccc.jpg,LEGO Batman: The Videogame,X360,Adventure,Warner Bros. Interactive,Traveller's Tales,7.5,3.44,2.07,,1.04,0.34,2008-09-23,
/games/boxart/full_1508066AmericaFrontccc.jpg,Halo: The Master Chief Collection,XOne,Shooter,Microsoft Studios,343 Industries,8.8,3.44,2.06,0.03,1.04,0.31,2014-11-11,2018-03-24
/games/boxart/full_littlebigplanet-2_308AmericaFront.jpg,LittleBigPlanet 2,PS3,Platform,Sony Computer Entertainment,Media Molecule,9.1,3.43,1.83,0.06,1.07,0.47,2011-01-18,
/games/boxart/full_5130076AmericaFrontccc.jpg,FIFA 14,PS4,Sports,EA Sports,EA Canada,,3.43,0.62,0.12,2.18,0.51,2013-11-15,2018-09-15
/games/boxart/9935711ccc.jpg,Grand Theft Auto 2,PS,Action,Rockstar Games,DMA Design,6.9,3.42,1.13,,2.07,0.22,1999-10-25,
/games/boxart/full_4214879AmericaFrontccc.jpg,Destiny,XOne,Shooter,Activision,Bungie,8.3,3.41,2.17,,0.92,0.32,2014-09-09,2018-01-12
/games/boxart/4171363ccc.jpg,Spider-Man 2,PS2,Action,Activision,Treyarch,7.9,3.41,1.75,0.02,1.2,0.43,2004-06-28,
/games/boxart/9447551ccc.jpg,FIFA Soccer 2003,PS2,Sports,EA Sports,EA Canada,,3.4,0.46,0.05,2.28,0.61,2002-11-14,
/games/boxart/4722160ccc.jpg,Crash Bash,PS,Misc,Sony Computer Entertainment,Eurocom Entertainment Software,6.8,3.39,1.56,0.19,1.47,0.17,2000-11-06,
/games/boxart/full_3672619AmericaFrontccc.png,Gears of War 4,XOne,Shooter,Microsoft Studios,The Coalition,,3.38,2.17,,0.9,0.32,2016-10-11,2018-01-13
/games/boxart/full_7599322AmericaFrontccc.jpg,The Elder Scrolls V: Skyrim Special Edition,PS4,Role-Playing,Bethesda Softworks,Bethesda Softworks,8.3,3.36,1.24,0.08,1.5,0.54,2016-10-28,2018-04-01
/games/boxart/full_8315580AmericaFrontccc.png,Watch Dogs 2,PS4,Action,Ubisoft,Ubisoft,,3.36,0.98,0.12,1.74,0.52,2016-11-15,
/games/boxart/full_9464827AmericaFrontccc.jpg,WWF War Zone,PS,Fighting,Acclaim Entertainment,Iguana Entertainment,,3.36,2.47,,0.76,0.13,1998-07-14,
/games/boxart/full_4496262AmericaFrontccc.jpg,Assassin's Creed IV: Black Flag,X360,Action-Adventure,Ubisoft,Ubisoft Montreal,8.5,3.34,1.9,0.01,1.14,0.3,2013-10-29,2018-03-22
/games/boxart/full_2457781AmericaFrontccc.jpg,NBA 2K18,PS4,Sports,2K Sports,Visual Concepts,8.1,3.34,2.13,0.04,0.57,0.59,2017-09-19,2018-04-02
/games/boxart/6105471ccc.jpg,James Bond 007: Nightfire,PS2,Shooter,Electronic Arts,Eurocom Entertainment Software,,3.33,1.45,0.12,1.29,0.46,2002-11-18,
/games/boxart/full_5479051AmericaFrontccc.jpg,Star Wars Episode III: Revenge of the Sith,PS2,Action,LucasArts,The Collective,,3.32,1.47,0.03,1.39,0.43,2005-05-04,
/games/boxart/7983566ccc.jpg,Max Payne,PS2,Shooter,Rockstar Games,Remedy Entertainment,8.1,3.31,1.99,0.05,1.05,0.22,2001-12-06,
/games/boxart/full_6439229AmericaFrontccc.jpg,Madden NFL 16,PS4,Sports,EA Sports,EA Tiburon,8.2,3.3,2.39,,0.31,0.61,2015-08-25,2018-03-31
/games/boxart/3546885ccc.jpg,The Lord of the Rings: The Return of the King,PS2,Action,Electronic Arts,"Hypnos Entertainment, Inc.",8.4,3.28,1.5,0.05,1.28,0.46,2003-11-05,
/games/boxart/full_441184AmericaFrontccc.jpg,Madden NFL 17,PS4,Sports,EA Sports,EA Tiburon,8.5,3.28,2.3,,0.37,0.6,2016-08-23,2018-04-01
/games/boxart/full_5266833AmericaFrontccc.jpg,Gran Turismo (PSP),PSP,Racing,Sony Computer Entertainment,Polyphony Digital,,3.27,0.51,0.31,1.59,0.86,2009-10-01,2018-01-03
/games/boxart/full_9340109AmericaFrontccc.jpg,Far Cry 3,PS3,Shooter,Ubisoft,Ubisoft Montreal,,3.27,0.88,0.1,1.79,0.5,2012-12-04,
/games/boxart/2607496ccc.jpg,True Crime: Streets of LA,PS2,Action,Activision,Luxoflux,,3.27,1.89,0.02,1.05,0.31,2003-11-03,
/games/boxart/full_8789149AmericaFrontccc.jpg,FIFA 16,XOne,Sports,EA Sports,EA Canada,8.5,3.25,0.92,,2.1,0.24,2015-09-22,2018-04-01
/games/boxart/full_la-noire_75AmericaFront.jpg,L.A. Noire,PS3,Adventure,Rockstar Games,Team Bondi,9.1,3.21,1.29,0.12,1.31,0.49,2011-11-15,
/games/boxart/9103576ccc.jpg,007: Tomorrow Never Dies,PS,Shooter,Electronic Arts,Black Ops Entertainment,6.2,3.21,1.72,,1.33,0.16,1999-11-16,
/games/boxart/3194073ccc.jpg,WWF SmackDown! 2: Know Your Role,PS,Fighting,THQ,Yuke's,8.7,3.2,1.76,0.07,1.21,0.16,2000-11-21,
/games/boxart/full_4303408AmericaFrontccc.jpg,Assassin's Creed IV: Black Flag,PS4,Action-Adventure,Ubisoft,Ubisoft Montreal,8.3,3.19,1.07,0.06,1.55,0.51,2013-11-15,2018-03-14
/games/boxart/full_3940160AmericaFrontccc.jpg,Enter the Matrix,PS2,Action,Atari,Shiny Entertainment,,3.18,1.78,0.09,1.12,0.19,2003-05-14,
/games/boxart/full_1336415AmericaFrontccc.jpg,Assassin's Creed Odyssey,PS4,Action-Adventure,Ubisoft,Ubisoft Quebec,9.5,3.18,1.18,0.09,1.4,0.51,2018-10-05,2018-11-17
/games/boxart/full_fallout-new-vegas_9AmericaFront.jpg,Fallout: New Vegas,PS3,Role-Playing,Bethesda Softworks,Obsidian Entertainment,8.2,3.17,1.54,0.1,1.04,0.49,2010-10-19,
/games/boxart/4612940ccc.jpg,FIFA Soccer 08,PS2,Sports,EA Sports,EA Canada,,3.14,0.68,,0,2.46,2007-10-09,
/games/boxart/full_527262AmericaFrontccc.jpg,Club Penguin: Elite Penguin Force,DS,Adventure,Disney Interactive Studios,1st Playable Productions,7,3.14,1.87,,0.97,0.3,2008-11-25,
/games/boxart/full_6019647AmericaFrontccc.jpg,FIFA 18,XOne,Sports,EA Sports,EA Vancouver,8,3.14,0.98,,1.92,0.23,2017-09-29,2018-04-02
/games/boxart/5099878ccc.jpg,Spider-Man,PS,Action,Activision,Neversoft Entertainment,,3.13,1.7,0.02,1.25,0.16,2000-08-30,
/games/boxart/full_1480417AmericaFrontccc.jpg,The Elder Scrolls IV: Oblivion,PS3,Role-Playing,Bethesda Softworks,4J Studios,9.3,3.12,1.69,0.14,0.86,0.44,2007-03-20,
/games/boxart/full_8142222AmericaFrontccc.jpg,Resident Evil 6,PS3,Action,Capcom,Capcom,,3.12,0.88,0.88,0.97,0.39,2012-10-02,
/games/boxart/4212814ccc.jpg,Need for Speed III: Hot Pursuit,PS,Racing,Electronic Arts,EA Canada,,3.12,2.14,,0.86,0.13,1998-03-25,
/games/boxart/full_6335056AmericaFrontccc.jpg,Tom Clancy's Ghost Recon Wildlands,PS4,Shooter,Ubisoft,Ubisoft Paris,7,3.12,1.07,0.22,1.35,0.47,2017-03-07,2018-04-01
/games/boxart/full_8915130AmericaFrontccc.jpg,Titanfall,XOne,Shooter,Electronic Arts,Respawn Entertainment,,3.11,1.88,0.04,0.91,0.28,2014-03-11,2018-01-12
/games/boxart/full_3710885AmericaFrontccc.jpg,NBA 2K13,X360,Sports,2K Sports,Visual Concepts,8.6,3.11,2.62,0.01,0.21,0.28,2012-10-02,2018-01-04
/games/boxart/full_7787486AmericaFrontccc.jpg,Mass Effect 2,X360,Role-Playing,Electronic Arts,BioWare Edmonton,9.5,3.1,1.99,0.03,0.81,0.27,2010-01-26,
/games/boxart/full_707317AmericaFrontccc.jpg,LEGO Batman: The Videogame,Wii,Adventure,Warner Bros. Interactive,Traveller's Tales,7.3,3.08,1.8,,0.98,0.29,2008-09-23,
/games/boxart/2775278ccc.jpg,Madden NFL 2002,PS2,Sports,EA Sports,EA Sports,,3.08,2.5,0.01,0.16,0.42,2001-08-19,
/games/boxart/full_2141889AmericaFrontccc.jpg,Saints Row 2,X360,Action,THQ,Volition Inc.,7.9,3.07,1.98,0.02,0.79,0.28,2008-10-14,2018-04-02
/games/boxart/full_3011020AmericaFrontccc.jpg,Call of Duty: Ghosts,XOne,Shooter,Activision,Infinity Ward,7.5,3.07,1.92,,0.86,0.28,2013-11-22,2018-03-21
/games/boxart/718364ccc.jpg,The Sims: Vacation,PC,Simulation,Electronic Arts,Maxis,,3.07,1.72,,1.21,0.14,2002-03-25,
/games/boxart/full_3497502PALFrontccc.jpg,Borderlands 2,X360,Shooter,2K Games,Gearbox Software,,3.06,1.89,0.04,0.88,0.26,2013-01-15,
/games/boxart/full_309389AmericaFrontccc.jpg,LEGO Batman: The Videogame,DS,Adventure,Warner Bros. Interactive,Traveller's Tales,7.8,3.06,1.75,,1.02,0.29,2008-09-23,
/games/boxart/full_6706395AmericaFrontccc.jpg,Kung Fu Panda,X360,Platform,Activision,Luxoflux,7.5,3.05,1.91,,0.84,0.29,2008-06-03,
/games/boxart/full_3992261AmericaFrontccc.png,Metal Gear Solid V: The Phantom Pain,PS4,Action,Konami Digital Entertainment,Kojima Productions,,3.04,0.97,0.5,1.15,0.42,2015-09-01,2018-05-04
/games/boxart/full_4734836AmericaFrontccc.jpg,Mass Effect 3,X360,Role-Playing,Electronic Arts,BioWare,9.5,3.04,1.94,0.03,0.84,0.24,2012-03-06,
/games/boxart/full_6149600AmericaFrontccc.jpg,Rayman,PS,Platform,Ubisoft,Ubisoft Montpellier,7,3.03,1.54,,1.33,0.16,1995-09-01,
/games/boxart/6684060ccc.jpg,Tom Clancy's Splinter Cell,XB,Action,Ubisoft,Ubisoft,9.3,3.02,1.85,,1.04,0.13,2002-11-17,
/games/boxart/full_2292639AmericaFrontccc.jpg,WWE SmackDown! vs. Raw 2006,PS2,Fighting,THQ,Yuke's,8.4,3,1.57,,1.02,0.41,2005-11-15,2018-01-04
/games/boxart/1910605ccc.jpg,The Sims: Livin Large,PC,Misc,Electronic Arts,Maxis,,2.99,1.67,,1.18,0.13,2000-08-27,
/games/boxart/full_3023680AmericaFrontccc.jpg,World Soccer Winning Eleven 6 International,PS2,Sports,Konami,Konami Computer Entertainment Tokyo,,2.99,0.12,1.16,1.26,0.45,2003-03-11,
/games/boxart/full_2248766AmericaFrontccc.jpg,Far Cry 3,X360,Shooter,Ubisoft,Ubisoft Montreal,,2.98,1.38,0.02,1.33,0.25,2012-12-04,2018-02-07
/games/boxart/full_1462943AmericaFrontccc.jpg,Hitman 2: Silent Assassin,PS2,Action,Eidos Interactive,IO Interactive,,2.96,1.36,0.04,1.15,0.41,2002-10-01,
/games/boxart/full_5309726AmericaFrontccc.jpg,Battlefield: Bad Company 2,PS3,Shooter,Electronic Arts,EA Digital Illusions CE,8.9,2.96,1.33,0.08,1.11,0.44,2010-03-02,
/games/boxart/full_2620419AmericaFrontccc.jpg,Street Fighter IV,X360,Fighting,Capcom,Capcom / Dimps Corporation,9.3,2.95,1.83,0.15,0.7,0.26,2009-02-17,
/games/boxart/full_3567332AmericaFrontccc.jpg,WWE SmackDown! vs. RAW 2006,PS2,Fighting,THQ,Yuke's,,2.94,1.45,0.04,1.11,0.33,2005-11-14,
/games/boxart/7960712ccc.jpg,Pac-Man Collection,GBA,Puzzle,Namco,Mass Media,,2.94,2.07,0.05,0.77,0.05,2001-07-12,
/games/boxart/full_335391AmericaFrontccc.jpg,Madden NFL 13,X360,Sports,EA Sports,EA Tiburon,8,2.93,2.53,,0.16,0.24,2012-08-28,2018-01-04
/games/boxart/full_9328258AmericaFrontccc.jpg,Doom (2016),PS4,Shooter,Bethesda Softworks,id Software,,2.92,0.93,0.04,1.48,0.46,2016-05-13,
/games/boxart/full_7298854PALFrontccc.jpg,FIFA 15,X360,Sports,EA Sports,EA Canada,6.9,2.91,0.8,,1.9,0.21,2014-09-23,2018-03-23
/games/boxart/full_9634420AmericaFrontccc.jpg,Mass Effect,X360,Role-Playing,Microsoft Game Studios,BioWare Edmonton,9.2,2.91,1.83,0.03,0.79,0.27,2007-11-20,
/games/boxart/full_7251211AmericaFrontccc.jpg,Mortal Kombat (2011),PS3,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,8.5,2.9,1.98,,0.54,0.38,2011-04-19,2018-01-06
/games/boxart/full_5273956AmericaFrontccc.jpg,Call of Duty: Finest Hour,PS2,Shooter,Activision,Spark Unlimited,,2.89,1.51,0.01,1.12,0.24,2004-11-16,
/games/boxart/full_6209536AmericaFrontccc.jpg,Cooking Mama: Cook Off,Wii,Simulation,Majesco,Office Create,5.9,2.89,1.41,0.05,1.12,0.3,2007-03-20,
/games/boxart/full_9888617AmericaFrontccc.jpg,Sega Superstars Tennis,X360,Sports,Sega,Sumo Digital,6.9,2.89,1.75,,0.86,0.28,2008-03-18,
/games/boxart/2927744ccc.jpg,Hot Shots Golf 3,PS2,Sports,Sony Computer Entertainment,Clap Hanz,,2.89,0.99,1.38,0.32,0.2,2002-03-11,
/games/boxart/full_4875283AmericaFrontccc.jpg,Imagine: Babyz,DS,Simulation,Ubisoft,Visual Impact,3.5,2.87,1.3,,1.26,0.31,2007-10-23,
/games/boxart/1095737ccc.jpg,Colin McRae Rally,PS,Racing,Sony Computer Entertainment,Codemasters,7.9,2.87,0.09,0.12,2.43,0.22,2000-01-31,
/games/boxart/full_9483980AmericaFrontccc.jpg,Mafia III,PS4,Action-Adventure,2K Games,Hangar 13,6.9,2.87,0.72,0.04,1.67,0.44,2016-10-07,2018-04-02
/games/boxart/full_8846589AmericaFrontccc.jpg,The Elder Scrolls III: Morrowind,XB,Role-Playing,Bethesda Softworks,Bethesda Softworks,8.2,2.86,2.09,0.03,0.63,0.11,2002-06-06,
/games/boxart/full_assassins-creed-brotherhood_2AmericaFront.jpg,Assassin's Creed: Brotherhood,PS3,Action,Ubisoft,Ubisoft Montreal,9.1,2.85,1.87,0.11,0.57,0.3,2010-11-16,
/games/boxart/full_321257AmericaFrontccc.jpg,Madden NFL 10,X360,Sports,EA Sports,EA Tiburon,8.6,2.83,2.52,,0.09,0.22,2009-08-14,
/games/boxart/full_9365862AmericaFrontccc.jpg,BioShock,X360,Shooter,2K Games,2K Australia / 2K Boston,9.6,2.83,1.65,0.05,0.85,0.28,2007-08-21,
/games/boxart/full_8442419AmericaFrontccc.jpg,WWE SmackDown! vs. Raw,PS2,Fighting,THQ,Yuke's,,2.83,1.32,0.04,1.08,0.39,2004-11-02,
/games/boxart/full_zumba-fitness-2_374AmericaFront.jpg,Zumba Fitness 2,Wii,Sports,Majesco,"Pipeworks Software, Inc.",,2.83,1.52,,1.05,0.26,2011-11-15,
/games/boxart/full_3702821AmericaFrontccc.jpg,Diablo III: Ultimate Evil Edition,PS4,Role-Playing,Blizzard Entertainment,Blizzard Entertainment,,2.82,0.83,0.08,1.48,0.44,2014-08-19,2019-03-25
/games/boxart/1775518ccc.jpg,Finding Nemo,GBA,Platform,THQ,Vicarious Visions,7,2.82,1.59,0.04,1.05,0.14,2003-05-10,
/games/boxart/full_6200859AmericaFrontccc.png,Gran Turismo (PSP),PSN,Racing,Sony Computer Entertainment,Polyphony Digital,7.8,2.82,0.43,0.31,0.91,1.16,2009-10-01,
/games/boxart/full_medal-of-honor_7AmericaFront.jpg,Medal of Honor,PS3,Shooter,Electronic Arts,EA Los Angeles,6.7,2.82,1.28,0.07,1.04,0.43,2010-10-12,
/games/boxart/full_5827490AmericaFrontccc.jpg,Imagine: Fashion Designer,DS,Simulation,Ubisoft,Virtual Toys / Lexis Numerique,3,2.81,1.32,,1.19,0.3,2007-10-23,2018-09-17
/games/boxart/full_need-for-speed-hot-pursuit_607AmericaFront.jpg,Need for Speed: Hot Pursuit,PS3,Racing,Electronic Arts,Criterion Games,8.9,2.81,1.05,0.03,1.24,0.49,2010-11-16,
/games/boxart/full_killzone-3_569AmericaFront.jpg,Killzone 3,PS3,Shooter,Sony Computer Entertainment,Guerrilla Games,8.2,2.81,1.46,0.09,0.87,0.38,2011-02-22,
/games/boxart/630970ccc.jpg,NBA Street,PS2,Sports,EA Sports BIG,NuFX,,2.79,2.19,,0.22,0.38,2001-06-18,
/games/boxart/full_759100AmericaFrontccc.jpg,Skylanders: Spyro's Adventure,Wii,Action,Activision,Toys for Bob,8,2.79,1.35,,1.15,0.3,2011-10-16,
/games/boxart/3813512ccc.jpg,WWF SmackDown! Just Bring It,PS2,Fighting,THQ,Yuke's,,2.79,1.19,0.04,1.15,0.41,2001-11-18,
/games/boxart/3844850ccc.jpg,Mortal Kombat Trilogy,PS,Fighting,Midway Games,Avalanche Software,,2.79,1.98,,0.7,0.11,1996-09-01,
/games/boxart/full_2372930AmericaFrontccc.jpg,Hot Shots Golf,PS,Sports,Sony Computer Entertainment,Camelot Software Planning,,2.79,0.29,2.13,0.2,0.18,1998-05-05,
/games/boxart/231144ccc.jpg,A Bug's Life,PS,Platform,Sony Computer Entertainment,Traveller's Tales,3.6,2.79,1.96,,0.72,0.11,1998-10-31,
